"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,15
"南投縣","仁愛鄉",NA,71
"南投縣","信義鄉",NA,65
"南投縣","南投市",NA,280
"南投縣","名間鄉",NA,102
"南投縣","國姓鄉",NA,41
"南投縣","埔里鎮",NA,244
"南投縣","水里鄉",NA,23
"南投縣","竹山鎮",NA,146
"南投縣","草屯鎮",NA,353
"南投縣","集集鎮",NA,26
"南投縣","魚池鄉",NA,33
"南投縣","鹿谷鄉",NA,33
"台中市","中區",NA,183
"台中市","北區",NA,1242
"台中市","北屯區",NA,2141
"台中市","南區",NA,731
"台中市","南屯區",NA,1148
"台中市","后里區",NA,281
"台中市","和平區",NA,37
"台中市","外埔區",NA,128
"台中市","大安區",NA,102
"台中市","大甲區",NA,289
"台中市","大肚區",NA,199
"台中市","大里區",NA,1215
"台中市","大雅區",NA,507
"台中市","太平區",NA,896
"台中市","新社區",NA,46
"台中市","東勢區",NA,142
"台中市","東區",NA,498
"台中市","梧棲區",NA,587
"台中市","沙鹿區",NA,614
"台中市","清水區",NA,475
"台中市","潭子區",NA,499
"台中市","烏日區",NA,368
"台中市","石岡區",NA,38
"台中市","神岡區",NA,466
"台中市","西區",NA,745
"台中市","西屯區",NA,2003
"台中市","豐原區",NA,784
"台中市","霧峰區",NA,362
"台中市","龍井區",NA,441
"台北市","中山區",NA,6837
"台北市","中正區",NA,3480
"台北市","信義區",NA,5608
"台北市","內湖區",NA,5651
"台北市","北投區",NA,6128
"台北市","南港區",NA,3187
"台北市","士林區",NA,7009
"台北市","大同區",NA,3796
"台北市","大安區",NA,6643
"台北市","文山區",NA,8184
"台北市","松山區",NA,4450
"台北市","萬華區",NA,10170
"台南市","七股區",NA,34
"台南市","下營區",NA,46
"台南市","中西區",NA,377
"台南市","仁德區",NA,429
"台南市","佳里區",NA,110
"台南市","六甲區",NA,59
"台南市","北區",NA,655
"台南市","北門區",NA,15
"台南市","南化區",NA,3
"台南市","南區",NA,494
"台南市","善化區",NA,132
"台南市","大內區",NA,17
"台南市","學甲區",NA,67
"台南市","安南區",NA,712
"台南市","安定區",NA,123
"台南市","安平區",NA,311
"台南市","官田區",NA,59
"台南市","將軍區",NA,31
"台南市","山上區",NA,33
"台南市","左鎮區",NA,6
"台南市","後壁區",NA,44
"台南市","新化區",NA,331
"台南市","新市區",NA,135
"台南市","新營區",NA,262
"台南市","東區",NA,827
"台南市","東山區",NA,38
"台南市","柳營區",NA,66
"台南市","楠西區",NA,8
"台南市","歸仁區",NA,295
"台南市","永康區",NA,1492
"台南市","玉井區",NA,31
"台南市","白河區",NA,79
"台南市","西港區",NA,48
"台南市","關廟區",NA,116
"台南市","鹽水區",NA,82
"台南市","麻豆區",NA,121
"台南市","龍崎區",NA,5
"台東縣","卑南鄉",NA,159
"台東縣","台東市",NA,777
"台東縣","大武鄉",NA,16
"台東縣","太麻里鄉",NA,60
"台東縣","延平鄉",NA,24
"台東縣","成功鎮",NA,214
"台東縣","東河鄉",NA,23
"台東縣","池上鄉",NA,23
"台東縣","海端鄉",NA,38
"台東縣","綠島鄉",NA,48
"台東縣","蘭嶼鄉",NA,51
"台東縣","達仁鄉",NA,23
"台東縣","金峰鄉",NA,21
"台東縣","長濱鄉",NA,100
"台東縣","關山鎮",NA,32
"台東縣","鹿野鄉",NA,31
"嘉義市","東區",NA,366
"嘉義市","西區",NA,503
"嘉義縣","中埔鄉",NA,73
"嘉義縣","六腳鄉",NA,47
"嘉義縣","大埔鄉",NA,3
"嘉義縣","大林鎮",NA,136
"嘉義縣","太保市",NA,160
"嘉義縣","布袋鎮",NA,38
"嘉義縣","新港鄉",NA,40
"嘉義縣","朴子市",NA,110
"嘉義縣","東石鄉",NA,29
"嘉義縣","梅山鄉",NA,50
"嘉義縣","民雄鄉",NA,206
"嘉義縣","水上鄉",NA,201
"嘉義縣","溪口鄉",NA,63
"嘉義縣","番路鄉",NA,17
"嘉義縣","竹崎鄉",NA,64
"嘉義縣","義竹鄉",NA,11
"嘉義縣","阿里山鄉",NA,11
"嘉義縣","鹿草鄉",NA,37
"基隆市","七堵區",NA,1676
"基隆市","中山區",NA,1710
"基隆市","中正區",NA,2591
"基隆市","仁愛區",NA,1999
"基隆市","信義區",NA,2465
"基隆市","其他",NA,1
"基隆市","安樂區",NA,3073
"基隆市","暖暖區",NA,1319
"宜蘭縣","三星鄉",NA,292
"宜蘭縣","五結鄉",NA,546
"宜蘭縣","冬山鄉",NA,889
"宜蘭縣","南澳鄉",NA,380
"宜蘭縣","員山鄉",NA,374
"宜蘭縣","壯圍鄉",NA,271
"宜蘭縣","大同鄉",NA,117
"宜蘭縣","宜蘭市",NA,1285
"宜蘭縣","礁溪鄉",NA,585
"宜蘭縣","羅東鎮",NA,1020
"宜蘭縣","蘇澳鎮",NA,448
"宜蘭縣","頭城鎮",NA,371
"屏東縣","三地門鄉",NA,19
"屏東縣","九如鄉",NA,115
"屏東縣","佳冬鄉",NA,37
"屏東縣","來義鄉",NA,37
"屏東縣","內埔鄉",NA,207
"屏東縣","南州鄉",NA,9
"屏東縣","屏東市",NA,1395
"屏東縣","崁頂鄉",NA,21
"屏東縣","恆春鎮",NA,225
"屏東縣","新園鄉",NA,211
"屏東縣","新埤鄉",NA,32
"屏東縣","春日鄉",NA,30
"屏東縣","東港鎮",NA,403
"屏東縣","枋寮鄉",NA,57
"屏東縣","枋山鄉",NA,21
"屏東縣","林邊鄉",NA,30
"屏東縣","泰武鄉",NA,43
"屏東縣","滿州鄉",NA,15
"屏東縣","潮州鎮",NA,191
"屏東縣","牡丹鄉",NA,14
"屏東縣","獅子鄉",NA,49
"屏東縣","琉球鄉",NA,59
"屏東縣","瑪家鄉",NA,45
"屏東縣","竹田鄉",NA,40
"屏東縣","萬丹鄉",NA,295
"屏東縣","萬巒鄉",NA,43
"屏東縣","車城鄉",NA,26
"屏東縣","里港鄉",NA,117
"屏東縣","長治鄉",NA,145
"屏東縣","霧台鄉",NA,1
"屏東縣","高樹鄉",NA,29
"屏東縣","鹽埔鄉",NA,88
"屏東縣","麟洛鄉",NA,53
"彰化縣","二林鎮",NA,124
"彰化縣","二水鄉",NA,31
"彰化縣","伸港鄉",NA,89
"彰化縣","北斗鎮",NA,92
"彰化縣","和美鎮",NA,289
"彰化縣","員林市",NA,336
"彰化縣","埔心鄉",NA,101
"彰化縣","埔鹽鄉",NA,87
"彰化縣","埤頭鄉",NA,103
"彰化縣","大城鄉",NA,9
"彰化縣","大村鄉",NA,125
"彰化縣","彰化市",NA,920
"彰化縣","永靖鄉",NA,97
"彰化縣","溪州鄉",NA,80
"彰化縣","溪湖鎮",NA,172
"彰化縣","田中鎮",NA,106
"彰化縣","田尾鄉",NA,37
"彰化縣","社頭鄉",NA,61
"彰化縣","福興鄉",NA,106
"彰化縣","秀水鄉",NA,140
"彰化縣","竹塘鄉",NA,23
"彰化縣","線西鄉",NA,58
"彰化縣","芬園鄉",NA,43
"彰化縣","花壇鄉",NA,171
"彰化縣","芳苑鄉",NA,42
"彰化縣","鹿港鎮",NA,298
"新北市","三峽區",NA,3383
"新北市","三芝區",NA,304
"新北市","三重區",NA,15320
"新北市","中和區",NA,16272
"新北市","五股區",NA,2957
"新北市","八里區",NA,844
"新北市","土城區",NA,7289
"新北市","坪林區",NA,30
"新北市","平溪區",NA,47
"新北市","新店區",NA,9622
"新北市","新莊區",NA,14716
"新北市","板橋區",NA,18842
"新北市","林口區",NA,2611
"新北市","樹林區",NA,4682
"新北市","永和區",NA,6656
"新北市","汐止區",NA,6269
"新北市","泰山區",NA,2113
"新北市","淡水區",NA,4308
"新北市","深坑區",NA,811
"新北市","烏來區",NA,91
"新北市","瑞芳區",NA,1550
"新北市","石碇區",NA,117
"新北市","石門區",NA,55
"新北市","萬里區",NA,305
"新北市","蘆洲區",NA,6298
"新北市","貢寮區",NA,97
"新北市","金山區",NA,437
"新北市","雙溪區",NA,63
"新北市","鶯歌區",NA,2436
"新竹市","北區",NA,934
"新竹市","東區",NA,1476
"新竹市","香山區",NA,486
"新竹縣","五峰鄉",NA,25
