"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","南投市",NA,4
"南投縣","名間鄉",NA,2
"南投縣","埔里鎮",NA,7
"南投縣","竹山鎮",NA,6
"南投縣","草屯鎮",NA,19
"台中市","中區",NA,1
"台中市","北區",NA,5
"台中市","北屯區",NA,33
"台中市","南區",NA,1
"台中市","南屯區",NA,6
"台中市","大安區",NA,1
"台中市","大甲區",NA,1
"台中市","大里區",NA,6
"台中市","大雅區",NA,13
"台中市","太平區",NA,12
"台中市","新社區",NA,1
"台中市","東勢區",NA,1
"台中市","東區",NA,16
"台中市","梧棲區",NA,3
"台中市","沙鹿區",NA,4
"台中市","清水區",NA,4
"台中市","潭子區",NA,13
"台中市","石岡區",NA,1
"台中市","西區",NA,3
"台中市","西屯區",NA,27
"台中市","豐原區",NA,11
"台中市","霧峰區",NA,18
"台中市","龍井區",NA,16
"台北市","中山區",NA,258
"台北市","中正區",NA,268
"台北市","信義區",NA,262
"台北市","內湖區",NA,155
"台北市","北投區",NA,223
"台北市","南港區",NA,136
"台北市","士林區",NA,367
"台北市","大同區",NA,291
"台北市","大安區",NA,267
"台北市","文山區",NA,346
"台北市","松山區",NA,171
"台北市","萬華區",NA,1744
"台南市","仁德區",NA,2
"台南市","佳里區",NA,4
"台南市","北區",NA,3
"台南市","南區",NA,1
"台南市","大內區",NA,2
"台南市","安南區",NA,11
"台南市","安平區",NA,3
"台南市","新市區",NA,1
"台南市","新營區",NA,3
"台南市","東區",NA,3
"台南市","永康區",NA,1
"台南市","白河區",NA,9
"台南市","西港區",NA,3
"台南市","麻豆區",NA,4
"台東縣","卑南鄉",NA,1
"台東縣","太麻里鄉",NA,13
"台東縣","成功鎮",NA,1
"台東縣","金峰鄉",NA,7
"嘉義市","東區",NA,1
"嘉義市","西區",NA,8
"嘉義縣","大林鎮",NA,12
"嘉義縣","東石鄉",NA,1
"嘉義縣","水上鄉",NA,4
"嘉義縣","溪口鄉",NA,1
"基隆市","七堵區",NA,34
"基隆市","中山區",NA,68
"基隆市","中正區",NA,22
"基隆市","仁愛區",NA,65
"基隆市","信義區",NA,26
"基隆市","安樂區",NA,63
"基隆市","暖暖區",NA,25
"宜蘭縣","五結鄉",NA,10
"宜蘭縣","冬山鄉",NA,10
"宜蘭縣","南澳鄉",NA,7
"宜蘭縣","員山鄉",NA,2
"宜蘭縣","壯圍鄉",NA,7
"宜蘭縣","宜蘭市",NA,28
"宜蘭縣","礁溪鄉",NA,10
"宜蘭縣","羅東鎮",NA,12
"宜蘭縣","蘇澳鎮",NA,2
"宜蘭縣","頭城鎮",NA,8
"屏東縣","九如鄉",NA,2
"屏東縣","屏東市",NA,7
"屏東縣","東港鎮",NA,3
"屏東縣","枋寮鄉",NA,2
"屏東縣","枋山鄉",NA,11
"屏東縣","潮州鎮",NA,14
"屏東縣","竹田鄉",NA,1
"屏東縣","萬巒鄉",NA,2
"屏東縣","長治鄉",NA,2
"屏東縣","鹽埔鄉",NA,2
"彰化縣","二林鎮",NA,13
"彰化縣","二水鄉",NA,3
"彰化縣","伸港鄉",NA,1
"彰化縣","北斗鎮",NA,1
"彰化縣","和美鎮",NA,5
"彰化縣","員林市",NA,32
"彰化縣","埔心鄉",NA,31
"彰化縣","埔鹽鄉",NA,4
"彰化縣","埤頭鄉",NA,21
"彰化縣","大城鄉",NA,2
"彰化縣","大村鄉",NA,5
"彰化縣","彰化市",NA,27
"彰化縣","永靖鄉",NA,10
"彰化縣","溪州鄉",NA,4
"彰化縣","溪湖鎮",NA,62
"彰化縣","田中鎮",NA,14
"彰化縣","田尾鄉",NA,2
"彰化縣","社頭鄉",NA,2
"彰化縣","福興鄉",NA,6
"彰化縣","秀水鄉",NA,7
"彰化縣","竹塘鄉",NA,1
"彰化縣","芬園鄉",NA,4
"彰化縣","花壇鄉",NA,3
"彰化縣","芳苑鄉",NA,2
"彰化縣","鹿港鎮",NA,2
"新北市","三峽區",NA,87
"新北市","三芝區",NA,7
"新北市","三重區",NA,810
"新北市","中和區",NA,1073
"新北市","五股區",NA,166
"新北市","八里區",NA,33
"新北市","土城區",NA,473
"新北市","坪林區",NA,1
"新北市","新店區",NA,372
"新北市","新莊區",NA,572
"新北市","板橋區",NA,1334
"新北市","林口區",NA,85
"新北市","樹林區",NA,182
"新北市","永和區",NA,503
"新北市","汐止區",NA,201
"新北市","泰山區",NA,93
"新北市","淡水區",NA,134
"新北市","深坑區",NA,25
"新北市","烏來區",NA,2
"新北市","瑞芳區",NA,13
"新北市","石碇區",NA,11
"新北市","石門區",NA,4
"新北市","萬里區",NA,6
