"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",30
"南投縣","仁愛鄉",128
"南投縣","信義鄉",96
"南投縣","南投市",656
"南投縣","名間鄉",139
"南投縣","國姓鄉",51
"南投縣","埔里鎮",335
"南投縣","水里鄉",43
"南投縣","竹山鎮",160
"南投縣","草屯鎮",650
"南投縣","集集鎮",19
"南投縣","魚池鄉",33
"南投縣","鹿谷鄉",43
"台中市","中區",124
"台中市","北區",1189
"台中市","北屯區",2737
"台中市","南區",863
"台中市","南屯區",1593
"台中市","后里區",311
"台中市","和平區",60
"台中市","外埔區",201
"台中市","大安區",99
"台中市","大甲區",548
"台中市","大肚區",341
"台中市","大里區",2086
"台中市","大雅區",746
"台中市","太平區",1519
"台中市","新社區",80
"台中市","東勢區",243
"台中市","東區",538
"台中市","梧棲區",457
"台中市","沙鹿區",769
"台中市","清水區",512
"台中市","潭子區",720
"台中市","烏日區",658
"台中市","石岡區",52
"台中市","神岡區",510
"台中市","西區",692
"台中市","西屯區",2882
"台中市","豐原區",1826
"台中市","霧峰區",510
"台中市","龍井區",629
"台北市","中山區",1044
"台北市","中正區",512
"台北市","信義區",1123
"台北市","內湖區",2275
"台北市","北投區",1218
"台北市","南港區",488
"台北市","士林區",1059
"台北市","大同區",556
"台北市","大安區",1141
"台北市","文山區",1245
"台北市","松山區",839
"台北市","萬華區",878
"台南市","七股區",101
"台南市","下營區",100
"台南市","中西區",446
"台南市","仁德區",526
"台南市","佳里區",307
"台南市","六甲區",84
"台南市","北區",865
"台南市","北門區",21
"台南市","南化區",33
"台南市","南區",793
"台南市","善化區",310
"台南市","大內區",30
"台南市","學甲區",88
"台南市","安南區",1707
"台南市","安定區",149
"台南市","安平區",330
"台南市","官田區",78
"台南市","將軍區",41
"台南市","山上區",23
"台南市","左鎮區",15
"台南市","後壁區",78
"台南市","新化區",222
"台南市","新市區",258
"台南市","新營區",478
"台南市","東區",1283
"台南市","東山區",54
"台南市","柳營區",102
"台南市","楠西區",42
"台南市","歸仁區",432
"台南市","永康區",2306
"台南市","玉井區",64
"台南市","白河區",151
"台南市","西港區",136
"台南市","關廟區",199
"台南市","鹽水區",87
"台南市","麻豆區",213
"台南市","龍崎區",13
"台東縣","卑南鄉",97
"台東縣","台東市",1155
"台東縣","大武鄉",21
"台東縣","太麻里鄉",37
"台東縣","延平鄉",27
"台東縣","成功鎮",53
"台東縣","東河鄉",26
"台東縣","池上鄉",12
"台東縣","海端鄉",41
"台東縣","綠島鄉",14
"台東縣","蘭嶼鄉",15
"台東縣","達仁鄉",22
"台東縣","金峰鄉",16
"台東縣","長濱鄉",18
"台東縣","關山鎮",21
"台東縣","鹿野鄉",21
"嘉義市","東區",689
"嘉義市","西區",974
"嘉義縣","中埔鄉",305
"嘉義縣","六腳鄉",70
"嘉義縣","大埔鄉",1
"嘉義縣","大林鎮",172
