"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1312
"南投縣","仁愛鄉",NA,3171
"南投縣","信義鄉",NA,3061
"南投縣","南投市",NA,17994
"南投縣","名間鄉",NA,4981
"南投縣","國姓鄉",NA,1768
"南投縣","埔里鎮",NA,12363
"南投縣","水里鄉",NA,1657
"南投縣","竹山鎮",NA,7393
"南投縣","草屯鎮",NA,16467
"南投縣","集集鎮",NA,1012
"南投縣","魚池鄉",NA,1193
"南投縣","鹿谷鄉",NA,1620
"台中市","中區",NA,3168
"台中市","北區",NA,28347
"台中市","北屯區",NA,51190
"台中市","南區",NA,24540
"台中市","南屯區",NA,33059
"台中市","后里區",NA,8885
"台中市","和平區",NA,1490
"台中市","外埔區",NA,5890
"台中市","大安區",NA,3139
"台中市","大甲區",NA,13671
"台中市","大肚區",NA,10923
"台中市","大里區",NA,41637
"台中市","大雅區",NA,20302
"台中市","太平區",NA,38701
"台中市","新社區",NA,2569
"台中市","東勢區",NA,6825
"台中市","東區",NA,15020
"台中市","梧棲區",NA,14091
"台中市","沙鹿區",NA,21315
"台中市","清水區",NA,17117
"台中市","潭子區",NA,20347
"台中市","烏日區",NA,16233
"台中市","石岡區",NA,2017
"台中市","神岡區",NA,12696
"台中市","西區",NA,19674
"台中市","西屯區",NA,47747
"台中市","豐原區",NA,28448
"台中市","霧峰區",NA,13237
"台中市","龍井區",NA,15919
"台北市","中山區",NA,41252
"台北市","中正區",NA,21601
"台北市","信義區",NA,40526
"台北市","內湖區",NA,47698
"台北市","北投區",NA,46294
"台北市","南港區",NA,23450
"台北市","士林區",NA,46746
"台北市","大同區",NA,23346
"台北市","大安區",NA,38540
"台北市","文山區",NA,47144
"台北市","松山區",NA,30413
"台北市","萬華區",NA,40429
"台南市","七股區",NA,2542
"台南市","下營區",NA,2914
"台南市","中西區",NA,11634
"台南市","仁德區",NA,15831
"台南市","佳里區",NA,8438
"台南市","六甲區",NA,3304
"台南市","北區",NA,22512
"台南市","北門區",NA,758
"台南市","南化區",NA,693
"台南市","南區",NA,22557
"台南市","善化區",NA,9404
"台南市","大內區",NA,973
"台南市","學甲區",NA,2913
"台南市","安南區",NA,37016
"台南市","安定區",NA,5056
"台南市","安平區",NA,11455
"台南市","官田區",NA,3328
"台南市","將軍區",NA,1770
"台南市","山上區",NA,1421
"台南市","左鎮區",NA,486
"台南市","後壁區",NA,2603
"台南市","新化區",NA,7680
"台南市","新市區",NA,8109
"台南市","新營區",NA,12148
"台南市","東區",NA,28948
"台南市","東山區",NA,1850
"台南市","柳營區",NA,3553
"台南市","楠西區",NA,836
"台南市","歸仁區",NA,12847
"台南市","永康區",NA,50083
"台南市","玉井區",NA,1850
"台南市","白河區",NA,3083
"台南市","西港區",NA,3661
"台南市","關廟區",NA,6454
"台南市","鹽水區",NA,3485
"台南市","麻豆區",NA,6430
"台南市","龍崎區",NA,289
"台東縣","卑南鄉",NA,3053
"台東縣","台東市",NA,23771
"台東縣","大武鄉",NA,714
"台東縣","太麻里鄉",NA,1755
"台東縣","延平鄉",NA,917
"台東縣","成功鎮",NA,2076
"台東縣","東河鄉",NA,1105
"台東縣","池上鄉",NA,972
"台東縣","海端鄉",NA,1144
"台東縣","綠島鄉",NA,583
"台東縣","蘭嶼鄉",NA,1223
"台東縣","達仁鄉",NA,516
"台東縣","金峰鄉",NA,717
"台東縣","長濱鄉",NA,886
"台東縣","關山鎮",NA,1288
"台東縣","鹿野鄉",NA,1274
"嘉義市","東區",NA,18258
"嘉義市","西區",NA,23142
"嘉義縣","中埔鄉",NA,6322
"嘉義縣","六腳鄉",NA,2249
"嘉義縣","大埔鄉",NA,184
"嘉義縣","大林鎮",NA,4721
"嘉義縣","太保市",NA,6077
"嘉義縣","布袋鎮",NA,2380
"嘉義縣","新港鄉",NA,3861
"嘉義縣","朴子市",NA,5807
"嘉義縣","東石鄉",NA,1812
"嘉義縣","梅山鄉",NA,1847
"嘉義縣","民雄鄉",NA,12202
"嘉義縣","水上鄉",NA,8052
"嘉義縣","溪口鄉",NA,1587
"嘉義縣","番路鄉",NA,1061
"嘉義縣","竹崎鄉",NA,3853
"嘉義縣","義竹鄉",NA,1261
"嘉義縣","阿里山鄉",NA,738
"嘉義縣","鹿草鄉",NA,1834
"基隆市","七堵區",NA,13736
