"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1674
"南投縣","仁愛鄉",NA,3743
"南投縣","信義鄉",NA,3734
"南投縣","南投市",NA,23132
"南投縣","名間鄉",NA,6417
"南投縣","國姓鄉",NA,2229
"南投縣","埔里鎮",NA,15629
"南投縣","水里鄉",NA,2502
"南投縣","竹山鎮",NA,9873
"南投縣","草屯鎮",NA,21667
"南投縣","集集鎮",NA,1423
"南投縣","魚池鄉",NA,1791
"南投縣","鹿谷鄉",NA,2213
"台中市","中區",NA,3884
"台中市","北區",NA,37848
"台中市","北屯區",NA,69664
"台中市","南區",NA,33290
"台中市","南屯區",NA,44676
"台中市","后里區",NA,11696
"台中市","和平區",NA,1931
"台中市","外埔區",NA,7709
"台中市","大安區",NA,3959
"台中市","大甲區",NA,17081
"台中市","大肚區",NA,13683
"台中市","大里區",NA,53880
"台中市","大雅區",NA,25809
"台中市","太平區",NA,50016
"台中市","新社區",NA,3600
"台中市","東勢區",NA,9130
"台中市","東區",NA,19346
"台中市","梧棲區",NA,17013
"台中市","沙鹿區",NA,27256
"台中市","清水區",NA,21418
"台中市","潭子區",NA,26397
"台中市","烏日區",NA,20568
"台中市","石岡區",NA,2672
"台中市","神岡區",NA,16342
"台中市","西區",NA,26136
"台中市","西屯區",NA,63354
"台中市","豐原區",NA,37212
"台中市","霧峰區",NA,16458
"台中市","龍井區",NA,20103
"台北市","中山區",NA,55476
"台北市","中正區",NA,29469
"台北市","信義區",NA,54175
"台北市","內湖區",NA,66305
"台北市","北投區",NA,60556
"台北市","南港區",NA,31076
"台北市","士林區",NA,63371
"台北市","大同區",NA,30154
"台北市","大安區",NA,54388
"台北市","文山區",NA,64126
"台北市","松山區",NA,41847
"台北市","萬華區",NA,49191
"台南市","七股區",NA,3048
"台南市","下營區",NA,3637
"台南市","中西區",NA,14482
"台南市","仁德區",NA,19697
"台南市","佳里區",NA,10771
"台南市","六甲區",NA,4115
"台南市","北區",NA,28617
"台南市","北門區",NA,932
"台南市","南化區",NA,875
"台南市","南區",NA,27715
"台南市","善化區",NA,12379
"台南市","大內區",NA,1200
"台南市","學甲區",NA,3711
"台南市","安南區",NA,45701
"台南市","安定區",NA,6197
"台南市","安平區",NA,14688
"台南市","官田區",NA,4007
"台南市","將軍區",NA,2249
"台南市","山上區",NA,1601
"台南市","左鎮區",NA,585
"台南市","後壁區",NA,3393
"台南市","新化區",NA,9430
