"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"132","6258","20220412032000","100","2","屏東縣","恆春鎮","120.745","21.945","190"
"84","9415","20220412032000","74","1","屏東縣","恆春鎮","120.715","21.970","119"
"71","9416","20220412032000","48","2","屏東縣","恆春鎮","120.845","21.970","114"
"224","15716","20220412032000","225","0","臺東縣","蘭嶼鄉","121.535","22.025","259"
"21","15719","20220412032000","306","0","臺東縣","蘭嶼鄉","121.550","22.025","32"
"33","18068","20220412032000","36","0","屏東縣","車城鄉","120.695","22.045","104"
"43","20191","20220412032000","568","0","臺東縣","蘭嶼鄉","121.570","22.065","66"
"65","40369","20220412032000","61","1","屏東縣","枋山鄉","120.660","22.245","133"
"62","46865","20220412032000","68","0","臺東縣","大武鄉","120.890","22.305","107"
"169","49782","20220412032000","166","1","屏東縣","琉球鄉","120.355","22.330","355"
"205","49783","20220412032000","143","2","屏東縣","琉球鄉","120.375","22.330","366"
"319","52213","20220412032000","256","2","屏東縣","琉球鄉","120.380","22.355","574"
"16","57554","20220412032000","15","1","屏東縣","春日鄉","120.645","22.355","22"
"10","57589","20220412032000","14","0","屏東縣","春日鄉","120.660","22.365","25"
"82","57606","20220412032000","54","3","屏東縣","春日鄉","120.665","22.365","125"
"96","57748","20220412032000","72","2","屏東縣","春日鄉","120.750","22.405","89"
"196","57758","20220412032000","158","2","屏東縣","春日鄉","120.625","22.365","241"
"216","57858","20220412032000","189","1","屏東縣","恆春鎮","120.730","21.985","247"
"12","57868","20220412032000","228","0","屏東縣","車城鄉","120.730","22.055","32"
"91","57949","20220412032000","63","2","屏東縣","車城鄉","120.715","22.050","105"
"163","57951","20220412032000","130","2","屏東縣","車城鄉","120.710","22.055","260"
"180","57952","20220412032000","152","1","屏東縣","枋寮鄉","120.595","22.375","205"
"666","57962","20220412032000","411","3","屏東縣","枋寮鄉","120.595","22.385","926"
"351","57963","20220412032000","385","0","屏東縣","枋寮鄉","120.600","22.385","454"
"14","57992","20220412032000","13","1","屏東縣","滿州鄉","120.890","22.090","28"
"18","58112","20220412032000","12","3","屏東縣","滿州鄉","120.805","22.015","24"
"124","58150","20220412032000","83","2","屏東縣","滿州鄉","120.875","22.115","103"
"120","58209","20220412032000","89","2","屏東縣","滿州鄉","120.840","21.985","218"
"47","58243","20220412032000","39","2","屏東縣","滿州鄉","120.840","22.015","62"
"247","58245","20220412032000","202","2","屏東縣","滿州鄉","120.835","22.020","315"
"20","58246","20220412032000","16","2","屏東縣","滿州鄉","120.840","22.020","20"
"117","58248","20220412032000","110","1","屏東縣","滿州鄉","120.830","22.025","200"
"286","58265","20220412032000","225","2","屏東縣","滿州鄉","120.830","21.995","467"
"27","58303","20220412032000","23","1","屏東縣","滿州鄉","120.850","22.020","36"
"63","58452","20220412032000","46","2","屏東縣","滿州鄉","120.830","22.075","86"
"17","58493","20220412032000","21","0","屏東縣","滿州鄉","120.830","22.095","30"
"24","58500","20220412032000","20","2","屏東縣","滿州鄉","120.840","22.100","40"
"62","58514","20220412032000","51","2","屏東縣","枋山鄉","120.665","22.240","102"
"160","58522","20220412032000","132","2","屏東縣","枋山鄉","120.650","22.260","205"
"27","58529","20220412032000","222","0","屏東縣","枋山鄉","120.690","22.190","43"
"29","58531","20220412032000","95","0","屏東縣","枋山鄉","120.690","22.195","30"
"14","58544","20220412032000","11","2","屏東縣","佳冬鄉","120.525","22.410","18"
"255","58554","20220412032000","499","0","屏東縣","恆春鎮","120.740","22.030","289"
"19","58568","20220412032000","146","0","屏東縣","恆春鎮","120.735","22.040","25"
"128","58585","20220412032000","53","3","屏東縣","恆春鎮","120.720","22.045","32"
"27","58614","20220412032000","411","0","屏東縣","恆春鎮","120.755","21.960","55"
"20","58615","20220412032000","21","0","屏東縣","恆春鎮","120.760","21.960","11"
"283","58618","20220412032000","565","0","屏東縣","恆春鎮","120.755","21.965","295"
"178","58635","20220412032000","157","1","屏東縣","恆春鎮","120.750","21.980","298"
"374","58656","20220412032000","228","3","屏東縣","恆春鎮","120.730","22.010","566"
"312","58663","20220412032000","368","0","屏東縣","恆春鎮","120.745","22.005","392"
"288","58680","20220412032000","235","2","屏東縣","恆春鎮","120.730","21.995","369"
"18","58690","20220412032000","29","0","屏東縣","恆春鎮","120.740","21.920","23"
"211","58691","20220412032000","186","1","屏東縣","恆春鎮","120.725","21.925","482"
"19","58698","20220412032000","21","0","屏東縣","恆春鎮","120.715","21.935","33"
"74","58705","20220412032000","75","0","屏東縣","恆春鎮","120.730","21.940","172"
"33","58707","20220412032000","34","0","屏東縣","恆春鎮","120.715","21.945","91"
"204","58723","20220412032000","167","2","屏東縣","恆春鎮","120.720","21.960","283"
"1104","58725","20220412032000","1144","0","屏東縣","恆春鎮","120.740","22.010","1275"
"11","58785","20220412032000","62","0","屏東縣","恆春鎮","120.720","22.040","26"
"65","58793","20220412032000","45","2","屏東縣","恆春鎮","120.695","22.020","108"
"24","58796","20220412032000","17","2","屏東縣","恆春鎮","120.710","22.020","37"
"101","58818","20220412032000","111","0","屏東縣","恆春鎮","120.850","21.905","181"
"18","58819","20220412032000","16","1","屏東縣","恆春鎮","120.855","21.905","22"
"57","58824","20220412032000","46","2","屏東縣","恆春鎮","120.850","21.910","138"
"190","58829","20220412032000","132","2","屏東縣","恆春鎮","120.850","21.915","203"
"56","58837","20220412032000","50","1","屏東縣","恆春鎮","120.830","21.925","168"
"71","58849","20220412032000","119","0","屏東縣","恆春鎮","120.825","21.935","167"
"14","58859","20220412032000","13","1","屏東縣","恆春鎮","120.840","21.940","13"
"238","58893","20220412032000","224","1","屏東縣","車城鄉","120.715","22.070","382"
"80","58924","20220412032000","43","3","屏東縣","獅子鄉","120.730","22.195","119"
"92","58971","20220412032000","81","1","屏東縣","獅子鄉","120.725","22.210","118"
"10","58997","20220412032000","12","0","屏東縣","獅子鄉","120.785","22.215","20"
"564","59115","20220412032000","436","2","屏東縣","琉球鄉","120.380","22.350","974"
"357","59117","20220412032000","335","1","屏東縣","琉球鄉","120.365","22.325","582"
"304","59120","20220412032000","270","1","屏東縣","琉球鄉","120.370","22.335","521"
"66","59149","20220412032000","116","0","屏東縣","獅子鄉","120.660","22.275","135"
