"縣市","鄉鎮","Sum_Inter","Sum_Local"
"南投縣","中寮鄉",NA,1439
"南投縣","仁愛鄉",NA,3418
"南投縣","信義鄉",NA,3267
"南投縣","南投市",NA,19776
"南投縣","名間鄉",NA,5465
"南投縣","國姓鄉",NA,1956
"南投縣","埔里鎮",NA,13463
"南投縣","水里鄉",NA,1894
"南投縣","竹山鎮",NA,8153
"南投縣","草屯鎮",NA,18138
"南投縣","集集鎮",NA,1168
"南投縣","魚池鄉",NA,1356
"南投縣","鹿谷鄉",NA,1820
"台中市","中區",NA,3389
"台中市","北區",NA,31189
"台中市","北屯區",NA,57234
"台中市","南區",NA,27469
"台中市","南屯區",NA,36682
"台中市","后里區",NA,9810
"台中市","和平區",NA,1660
"台中市","外埔區",NA,6456
"台中市","大安區",NA,3418
"台中市","大甲區",NA,14839
"台中市","大肚區",NA,11853
"台中市","大里區",NA,45508
"台中市","大雅區",NA,22234
"台中市","太平區",NA,42162
"台中市","新社區",NA,2915
"台中市","東勢區",NA,7422
"台中市","東區",NA,16471
"台中市","梧棲區",NA,15091
"台中市","沙鹿區",NA,23266
"台中市","清水區",NA,18665
"台中市","潭子區",NA,22231
"台中市","烏日區",NA,17595
"台中市","石岡區",NA,2204
"台中市","神岡區",NA,13934
"台中市","西區",NA,21790
"台中市","西屯區",NA,52594
"台中市","豐原區",NA,31258
"台中市","霧峰區",NA,14212
"台中市","龍井區",NA,17323
"台北市","中山區",NA,45544
"台北市","中正區",NA,23775
"台北市","信義區",NA,44491
"台北市","內湖區",NA,53321
"台北市","北投區",NA,50649
"台北市","南港區",NA,25759
"台北市","士林區",NA,51842
"台北市","大同區",NA,25260
"台北市","大安區",NA,43169
"台北市","文山區",NA,52041
"台北市","松山區",NA,33616
"台北市","萬華區",NA,42921
"台南市","七股區",NA,2727
"台南市","下營區",NA,3204
"台南市","中西區",NA,12695
"台南市","仁德區",NA,17274
"台南市","佳里區",NA,9310
"台南市","六甲區",NA,3611
"台南市","北區",NA,24637
"台南市","北門區",NA,832
"台南市","南化區",NA,771
"台南市","南區",NA,24461
"台南市","善化區",NA,10380
"台南市","大內區",NA,1060
"台南市","學甲區",NA,3256
"台南市","安南區",NA,40187
"台南市","安定區",NA,5508
"台南市","安平區",NA,12655
"台南市","官田區",NA,3557
"台南市","將軍區",NA,1957
"台南市","山上區",NA,1482
"台南市","左鎮區",NA,517
"台南市","後壁區",NA,2866
"台南市","新化區",NA,8251
"台南市","新市區",NA,8911
"台南市","新營區",NA,13507
"台南市","東區",NA,31810
"台南市","東山區",NA,2040
"台南市","柳營區",NA,3875
"台南市","楠西區",NA,868
"台南市","歸仁區",NA,13817
"台南市","永康區",NA,55040
"台南市","玉井區",NA,1928
"台南市","白河區",NA,3333
"台南市","西港區",NA,4033
"台南市","關廟區",NA,6846
"台南市","鹽水區",NA,3898
"台南市","麻豆區",NA,7026
"台南市","龍崎區",NA,293
"台東縣","卑南鄉",NA,3340
"台東縣","台東市",NA,26133
"台東縣","大武鄉",NA,816
"台東縣","太麻里鄉",NA,1921
"台東縣","延平鄉",NA,965
"台東縣","成功鎮",NA,2345
"台東縣","東河鄉",NA,1222
"台東縣","池上鄉",NA,1094
"台東縣","海端鄉",NA,1189
"台東縣","綠島鄉",NA,696
"台東縣","蘭嶼鄉",NA,1268
"台東縣","達仁鄉",NA,608
"台東縣","金峰鄉",NA,810
"台東縣","長濱鄉",NA,914
"台東縣","關山鎮",NA,1396
"台東縣","鹿野鄉",NA,1365
"嘉義市","東區",NA,20158
"嘉義市","西區",NA,25580
"嘉義縣","中埔鄉",NA,6965
"嘉義縣","六腳鄉",NA,2561
"嘉義縣","大埔鄉",NA,211
"嘉義縣","大林鎮",NA,5169
"嘉義縣","太保市",NA,6776
"嘉義縣","布袋鎮",NA,2638
"嘉義縣","新港鄉",NA,4257
"嘉義縣","朴子市",NA,6462
"嘉義縣","東石鄉",NA,2012
"嘉義縣","梅山鄉",NA,1990
"嘉義縣","民雄鄉",NA,13395
"嘉義縣","水上鄉",NA,8905
"嘉義縣","溪口鄉",NA,1717
"嘉義縣","番路鄉",NA,1275
"嘉義縣","竹崎鄉",NA,4329
"嘉義縣","義竹鄉",NA,1389
"嘉義縣","阿里山鄉",NA,933
"嘉義縣","鹿草鄉",NA,1942
"基隆市","七堵區",NA,14781
"基隆市","中山區",NA,11843
"基隆市","中正區",NA,14484
"基隆市","仁愛區",NA,10227
"基隆市","信義區",NA,14630
"基隆市","其他",NA,1
"基隆市","安樂區",NA,22954
"基隆市","暖暖區",NA,10294
"宜蘭縣","三星鄉",NA,4432
"宜蘭縣","五結鄉",NA,9187
"宜蘭縣","冬山鄉",NA,13014
"宜蘭縣","南澳鄉",NA,2402
"宜蘭縣","員山鄉",NA,7088
"宜蘭縣","壯圍鄉",NA,4858
"宜蘭縣","大同鄉",NA,1824
"宜蘭縣","宜蘭市",NA,21242
"宜蘭縣","礁溪鄉",NA,7949
"宜蘭縣","羅東鎮",NA,14794
"宜蘭縣","蘇澳鎮",NA,9504
"宜蘭縣","頭城鎮",NA,5565
"屏東縣","三地門鄉",NA,1735
"屏東縣","九如鄉",NA,3934
"屏東縣","佳冬鄉",NA,2278
"屏東縣","來義鄉",NA,2005
"屏東縣","內埔鄉",NA,10744
"屏東縣","南州鄉",NA,1482
"屏東縣","屏東市",NA,38305
"屏東縣","崁頂鄉",NA,1796
"屏東縣","恆春鎮",NA,6038
"屏東縣","新園鄉",NA,6573
"屏東縣","新埤鄉",NA,1404
"屏東縣","春日鄉",NA,1384
"屏東縣","東港鎮",NA,9876
"屏東縣","枋寮鄉",NA,4052
"屏東縣","枋山鄉",NA,586
"屏東縣","林邊鄉",NA,2301
"屏東縣","泰武鄉",NA,1848
"屏東縣","滿州鄉",NA,853
"屏東縣","潮州鎮",NA,10583
"屏東縣","牡丹鄉",NA,949
"屏東縣","獅子鄉",NA,1029
"屏東縣","琉球鄉",NA,1724
"屏東縣","瑪家鄉",NA,1972
"屏東縣","竹田鄉",NA,3820
"屏東縣","萬丹鄉",NA,9944
"屏東縣","萬巒鄉",NA,3085
"屏東縣","車城鄉",NA,1290
"屏東縣","里港鄉",NA,4136
"屏東縣","長治鄉",NA,6393
"屏東縣","霧台鄉",NA,388
"屏東縣","高樹鄉",NA,2646
"屏東縣","鹽埔鄉",NA,4394
"屏東縣","麟洛鄉",NA,1889
"彰化縣","二林鎮",NA,9053
"彰化縣","二水鄉",NA,2088
"彰化縣","伸港鄉",NA,7926
"彰化縣","北斗鎮",NA,6143
"彰化縣","和美鎮",NA,20629
"彰化縣","員林市",NA,22478
"彰化縣","埔心鄉",NA,6560
"彰化縣","埔鹽鄉",NA,5153
"彰化縣","埤頭鄉",NA,4761
"彰化縣","大城鄉",NA,2102
"彰化縣","大村鄉",NA,8209
"彰化縣","彰化市",NA,46286
"彰化縣","永靖鄉",NA,5664
"彰化縣","溪州鄉",NA,4270
"彰化縣","溪湖鎮",NA,9416
"彰化縣","田中鎮",NA,7196
"彰化縣","田尾鄉",NA,3740
"彰化縣","社頭鄉",NA,7189
"彰化縣","福興鄉",NA,9177
"彰化縣","秀水鄉",NA,7400
"彰化縣","竹塘鄉",NA,1841
"彰化縣","線西鄉",NA,3436
"彰化縣","芬園鄉",NA,4044
"彰化縣","花壇鄉",NA,9657
"彰化縣","芳苑鄉",NA,5338
"彰化縣","鹿港鎮",NA,20546
"新北市","三峽區",NA,27365
"新北市","三芝區",NA,3631
"新北市","三重區",NA,116664
"新北市","中和區",NA,119073
"新北市","五股區",NA,26042
"新北市","八里區",NA,9788
"新北市","土城區",NA,65672
"新北市","坪林區",NA,542
"新北市","平溪區",NA,439
"新北市","新店區",NA,76986
"新北市","新莊區",NA,117221
"新北市","板橋區",NA,152157
"新北市","林口區",NA,28806
"新北市","樹林區",NA,46035
"新北市","永和區",NA,54365
"新北市","汐止區",NA,63452
"新北市","泰山區",NA,21174
"新北市","淡水區",NA,43544
"新北市","深坑區",NA,6942
"新北市","烏來區",NA,1027
