"POPULATION","G_ID","time","avg","idx","City","Town","x","y","prePop"
"275","6258","20220413112000","235","1","屏東縣","恆春鎮","120.745","21.945","304"
"78","9415","20220413112000","62","2","屏東縣","恆春鎮","120.715","21.970","94"
"112","9416","20220413112000","73","3","屏東縣","恆春鎮","120.845","21.970","95"
"271","15716","20220413112000","216","2","臺東縣","蘭嶼鄉","121.535","22.025","268"
"32","15719","20220413112000","275","0","臺東縣","蘭嶼鄉","121.550","22.025","32"
"132","18068","20220413112000","189","0","屏東縣","車城鄉","120.695","22.045","211"
"84","20191","20220413112000","545","0","臺東縣","蘭嶼鄉","121.570","22.065","81"
"27","39868","20220413112000","36","0","屏東縣","牡丹鄉","120.895","22.240","22"
"158","40369","20220413112000","102","3","屏東縣","枋山鄉","120.660","22.245","165"
"50","46865","20220413112000","68","0","臺東縣","大武鄉","120.890","22.305","89"
"255","49782","20220413112000","178","2","屏東縣","琉球鄉","120.355","22.330","187"
"253","49783","20220413112000","162","3","屏東縣","琉球鄉","120.375","22.330","290"
"396","52213","20220413112000","353","1","屏東縣","琉球鄉","120.380","22.355","429"
"21","57554","20220413112000","30","0","屏東縣","春日鄉","120.645","22.355","23"
"48","57589","20220413112000","29","3","屏東縣","春日鄉","120.660","22.365","35"
"67","57606","20220413112000","52","2","屏東縣","春日鄉","120.665","22.365","69"
"179","57748","20220413112000","144","2","屏東縣","春日鄉","120.750","22.405","116"
"221","57758","20220413112000","190","1","屏東縣","春日鄉","120.625","22.365","262"
"166","57858","20220413112000","123","2","屏東縣","恆春鎮","120.730","21.985","157"
"29","57868","20220413112000","181","0","屏東縣","車城鄉","120.730","22.055","45"
"11","57911","20220413112000","16","0","屏東縣","車城鄉","120.775","22.070","10"
"122","57949","20220413112000","70","3","屏東縣","車城鄉","120.715","22.050","129"
"185","57951","20220413112000","113","3","屏東縣","車城鄉","120.710","22.055","186"
"376","57952","20220413112000","260","2","屏東縣","枋寮鄉","120.595","22.375","369"
"653","57962","20220413112000","399","3","屏東縣","枋寮鄉","120.595","22.385","736"
"378","57963","20220413112000","343","1","屏東縣","枋寮鄉","120.600","22.385","375"
"16","57992","20220413112000","19","0","屏東縣","滿州鄉","120.890","22.090","17"
"60","58022","20220413112000","39","3","屏東縣","滿州鄉","120.895","22.100","37"
"13","58112","20220413112000","15","0","屏東縣","滿州鄉","120.805","22.015","12"
"108","58150","20220413112000","87","2","屏東縣","滿州鄉","120.875","22.115","111"
"12","58179","20220413112000","16","0","屏東縣","滿州鄉","120.880","22.135","19"
"17","58180","20220413112000","15","1","屏東縣","滿州鄉","120.885","22.135","16"
"187","58209","20220413112000","80","3","屏東縣","滿州鄉","120.840","21.985","138"
"73","58243","20220413112000","61","1","屏東縣","滿州鄉","120.840","22.015","63"
"275","58245","20220413112000","217","2","屏東縣","滿州鄉","120.835","22.020","270"
"17","58246","20220413112000","13","2","屏東縣","滿州鄉","120.840","22.020","16"
"77","58248","20220413112000","74","1","屏東縣","滿州鄉","120.830","22.025","92"
"311","58265","20220413112000","247","2","屏東縣","滿州鄉","120.830","21.995","340"
"24","58303","20220413112000","15","3","屏東縣","滿州鄉","120.850","22.020","15"
"83","58452","20220413112000","40","3","屏東縣","滿州鄉","120.830","22.075","53"
"21","58493","20220413112000","19","1","屏東縣","滿州鄉","120.830","22.095","22"
"30","58500","20220413112000","27","1","屏東縣","滿州鄉","120.840","22.100","47"
"248","58514","20220413112000","189","2","屏東縣","枋山鄉","120.665","22.240","253"
"220","58522","20220413112000","309","0","屏東縣","枋山鄉","120.650","22.260","228"
"161","58529","20220413112000","268","0","屏東縣","枋山鄉","120.690","22.190","137"
"91","58531","20220413112000","215","0","屏東縣","枋山鄉","120.690","22.195","101"
"32","58544","20220413112000","12","3","屏東縣","佳冬鄉","120.525","22.410","26"
"562","58554","20220413112000","507","1","屏東縣","恆春鎮","120.740","22.030","497"
"41","58568","20220413112000","208","0","屏東縣","恆春鎮","120.735","22.040","54"
"105","58585","20220413112000","48","3","屏東縣","恆春鎮","120.720","22.045","87"
"102","58609","20220413112000","924","0","屏東縣","恆春鎮","120.750","21.955","86"
"142","58614","20220413112000","568","0","屏東縣","恆春鎮","120.755","21.960","148"
"323","58618","20220413112000","325","0","屏東縣","恆春鎮","120.755","21.965","387"
"188","58635","20220413112000","115","3","屏東縣","恆春鎮","120.750","21.980","207"
"368","58656","20220413112000","181","3","屏東縣","恆春鎮","120.730","22.010","337"
"16","58662","20220413112000","11","2","屏東縣","恆春鎮","120.725","22.020","19"
"229","58663","20220413112000","258","0","屏東縣","恆春鎮","120.745","22.005","236"
"190","58680","20220413112000","132","2","屏東縣","恆春鎮","120.730","21.995","162"
"39","58690","20220413112000","52","0","屏東縣","恆春鎮","120.740","21.920","48"
