"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",3
"南投縣","仁愛鄉",3
"南投縣","信義鄉",2
"南投縣","南投市",19
"南投縣","名間鄉",8
"南投縣","國姓鄉",5
"南投縣","埔里鎮",20
"南投縣","水里鄉",1
"南投縣","竹山鎮",7
"南投縣","草屯鎮",26
"南投縣","集集鎮",1
"南投縣","魚池鄉",6
"南投縣","鹿谷鄉",2
"台中市","中區",11
"台中市","北區",116
"台中市","北屯區",244
"台中市","南區",45
"台中市","南屯區",92
"台中市","后里區",21
"台中市","外埔區",11
"台中市","大安區",12
"台中市","大甲區",22
"台中市","大肚區",11
"台中市","大里區",68
"台中市","大雅區",27
"台中市","太平區",64
"台中市","新社區",6
"台中市","東勢區",5
"台中市","東區",46
"台中市","梧棲區",37
"台中市","沙鹿區",35
"台中市","清水區",23
"台中市","潭子區",45
"台中市","烏日區",28
"台中市","神岡區",27
"台中市","西區",57
"台中市","西屯區",247
"台中市","豐原區",50
"台中市","霧峰區",27
"台中市","龍井區",24
"台北市","中山區",838
"台北市","中正區",459
"台北市","信義區",714
"台北市","內湖區",722
"台北市","北投區",871
"台北市","南港區",341
"台北市","士林區",983
"台北市","大同區",425
"台北市","大安區",975
"台北市","文山區",1132
"台北市","松山區",667
"台北市","萬華區",1230
"台南市","七股區",3
"台南市","下營區",3
"台南市","中西區",22
"台南市","仁德區",13
"台南市","佳里區",5
"台南市","六甲區",6
"台南市","北區",51
"台南市","南化區",1
"台南市","南區",22
"台南市","善化區",10
"台南市","學甲區",4
"台南市","安南區",65
"台南市","安定區",7
"台南市","安平區",29
"台南市","官田區",4
"台南市","山上區",1
"台南市","後壁區",2
"台南市","新化區",11
"台南市","新市區",5
"台南市","新營區",16
"台南市","東區",56
"台南市","東山區",3
"台南市","柳營區",2
"台南市","歸仁區",29
"台南市","永康區",136
"台南市","白河區",4
"台南市","西港區",1
"台南市","關廟區",9
"台南市","鹽水區",3
"台南市","麻豆區",10
"台東縣","卑南鄉",11
"台東縣","台東市",58
"台東縣","大武鄉",3
"台東縣","太麻里鄉",4
"台東縣","延平鄉",2
"台東縣","成功鎮",3
"台東縣","東河鄉",4
"台東縣","池上鄉",2
"台東縣","海端鄉",3
"台東縣","綠島鄉",9
"台東縣","蘭嶼鄉",1
"台東縣","達仁鄉",2
"台東縣","金峰鄉",1
"台東縣","長濱鄉",6
"台東縣","關山鎮",2
"台東縣","鹿野鄉",2
"嘉義市","東區",23
"嘉義市","西區",51
"嘉義縣","中埔鄉",5
"嘉義縣","六腳鄉",4
"嘉義縣","大林鎮",10
"嘉義縣","太保市",11
"嘉義縣","布袋鎮",3
"嘉義縣","新港鄉",1
"嘉義縣","朴子市",7
"嘉義縣","東石鄉",4
"嘉義縣","民雄鄉",18
"嘉義縣","水上鄉",16
"嘉義縣","溪口鄉",7
"嘉義縣","番路鄉",1
"嘉義縣","竹崎鄉",8
"嘉義縣","阿里山鄉",1
"嘉義縣","鹿草鄉",3
"基隆市","七堵區",223
"基隆市","中山區",149
"基隆市","中正區",312
"基隆市","仁愛區",189
"基隆市","信義區",298
"基隆市","安樂區",202
"基隆市","暖暖區",88
"宜蘭縣","三星鄉",14
"宜蘭縣","五結鄉",31
"宜蘭縣","冬山鄉",52
"宜蘭縣","南澳鄉",15
"宜蘭縣","員山鄉",62
"宜蘭縣","壯圍鄉",23
"宜蘭縣","大同鄉",5
"宜蘭縣","宜蘭市",156
"宜蘭縣","礁溪鄉",47
"宜蘭縣","羅東鎮",69
"宜蘭縣","蘇澳鎮",21
"宜蘭縣","頭城鎮",41
"屏東縣","九如鄉",5
"屏東縣","佳冬鄉",2
"屏東縣","來義鄉",2
"屏東縣","內埔鄉",15
"屏東縣","南州鄉",1
"屏東縣","屏東市",133
"屏東縣","崁頂鄉",2
"屏東縣","恆春鎮",20
"屏東縣","新園鄉",34
"屏東縣","新埤鄉",1
"屏東縣","東港鎮",23
"屏東縣","枋寮鄉",5
"屏東縣","林邊鄉",2
"屏東縣","泰武鄉",3
"屏東縣","滿州鄉",5
"屏東縣","潮州鎮",22
"屏東縣","瑪家鄉",4
"屏東縣","竹田鄉",2
"屏東縣","萬丹鄉",17
"屏東縣","萬巒鄉",3
"屏東縣","車城鄉",5
"屏東縣","里港鄉",6
"屏東縣","長治鄉",15
"屏東縣","高樹鄉",1
"屏東縣","鹽埔鄉",7
"屏東縣","麟洛鄉",4
"彰化縣","二林鎮",15
"彰化縣","伸港鄉",8
"彰化縣","北斗鎮",5
"彰化縣","和美鎮",25
"彰化縣","員林市",25
"彰化縣","埔心鄉",2
"彰化縣","埔鹽鄉",14
"彰化縣","埤頭鄉",4
"彰化縣","大城鄉",2
"彰化縣","大村鄉",9
"彰化縣","彰化市",95
"彰化縣","永靖鄉",6
"彰化縣","溪州鄉",7
"彰化縣","溪湖鎮",10
"彰化縣","田中鎮",3
"彰化縣","田尾鄉",2
"彰化縣","福興鄉",6
"彰化縣","秀水鄉",13
"彰化縣","竹塘鄉",2
"彰化縣","線西鄉",9
"彰化縣","芬園鄉",3
"彰化縣","花壇鄉",12
"彰化縣","芳苑鄉",3
"彰化縣","鹿港鎮",25
"新北市","三峽區",245
"新北市","三芝區",12
"新北市","三重區",1797
"新北市","中和區",2245
"新北市","五股區",248
"新北市","八里區",45
"新北市","土城區",774
"新北市","平溪區",6
"新北市","新店區",927
"新北市","新莊區",2072
"新北市","板橋區",2959
"新北市","林口區",402
"新北市","樹林區",540
"新北市","永和區",779
"新北市","汐止區",570
"新北市","泰山區",147
"新北市","淡水區",476
"新北市","深坑區",55
"新北市","烏來區",14
"新北市","瑞芳區",164
"新北市","石碇區",12
"新北市","石門區",5
"新北市","萬里區",24
"新北市","蘆洲區",715
"新北市","貢寮區",16
"新北市","金山區",25
"新北市","雙溪區",3
"新北市","鶯歌區",197
"新竹市","北區",59
"新竹市","東區",81
"新竹市","香山區",30
"新竹縣","五峰鄉",2
"新竹縣","北埔鄉",1
"新竹縣","寶山鄉",2
"新竹縣","尖石鄉",4
"新竹縣","峨眉鄉",1
"新竹縣","新埔鎮",16
"新竹縣","新豐鄉",88
"新竹縣","橫山鄉",2
"新竹縣","湖口鄉",31
"新竹縣","竹北市",144
