"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",24
"南投縣","仁愛鄉",71
"南投縣","信義鄉",73
"南投縣","南投市",522
"南投縣","名間鄉",112
"南投縣","國姓鄉",35
"南投縣","埔里鎮",428
"南投縣","水里鄉",67
"南投縣","竹山鎮",184
"南投縣","草屯鎮",585
"南投縣","集集鎮",14
"南投縣","魚池鄉",30
"南投縣","鹿谷鄉",22
"台中市","中區",111
"台中市","北區",1323
"台中市","北屯區",2403
"台中市","南區",974
"台中市","南屯區",1659
"台中市","后里區",260
"台中市","和平區",61
"台中市","外埔區",153
"台中市","大安區",93
"台中市","大甲區",501
"台中市","大肚區",272
"台中市","大里區",1733
"台中市","大雅區",749
"台中市","太平區",1647
"台中市","新社區",41
"台中市","東勢區",194
"台中市","東區",583
"台中市","梧棲區",582
"台中市","沙鹿區",971
"台中市","清水區",552
"台中市","潭子區",811
"台中市","烏日區",632
"台中市","石岡區",32
"台中市","神岡區",378
"台中市","西區",775
"台中市","西屯區",2537
"台中市","豐原區",1077
"台中市","霧峰區",588
"台中市","龍井區",642
"台北市","中山區",1545
"台北市","中正區",469
"台北市","信義區",1104
"台北市","內湖區",1342
"台北市","北投區",1062
"台北市","南港區",441
"台北市","士林區",922
"台北市","大同區",638
"台北市","大安區",909
"台北市","文山區",1125
"台北市","松山區",718
"台北市","萬華區",636
"台南市","七股區",96
"台南市","下營區",113
"台南市","中西區",503
"台南市","仁德區",516
"台南市","佳里區",257
"台南市","六甲區",98
"台南市","北區",952
"台南市","北門區",21
"台南市","南化區",25
"台南市","南區",815
"台南市","善化區",290
"台南市","大內區",20
"台南市","學甲區",84
"台南市","安南區",1605
"台南市","安定區",101
"台南市","安平區",323
"台南市","官田區",83
"台南市","將軍區",46
"台南市","山上區",12
"台南市","左鎮區",9
"台南市","後壁區",63
"台南市","新化區",220
"台南市","新市區",323
"台南市","新營區",510
"台南市","東區",1359
"台南市","東山區",52
"台南市","柳營區",127
"台南市","楠西區",15
"台南市","歸仁區",444
"台南市","永康區",3285
"台南市","玉井區",28
"台南市","白河區",169
"台南市","西港區",99
"台南市","關廟區",169
"台南市","鹽水區",100
"台南市","麻豆區",174
"台南市","龍崎區",7
"台東縣","卑南鄉",91
"台東縣","台東市",816
"台東縣","大武鄉",18
"台東縣","太麻里鄉",41
"台東縣","延平鄉",12
"台東縣","成功鎮",25
"台東縣","東河鄉",25
"台東縣","池上鄉",22
"台東縣","海端鄉",24
"台東縣","綠島鄉",12
"台東縣","蘭嶼鄉",18
"台東縣","達仁鄉",16
"台東縣","金峰鄉",7
"台東縣","長濱鄉",6
"台東縣","關山鎮",16
"台東縣","鹿野鄉",10
"嘉義市","東區",750
"嘉義市","西區",1012
"嘉義縣","中埔鄉",197
"嘉義縣","六腳鄉",37
"嘉義縣","大埔鄉",11
"嘉義縣","大林鎮",141
"嘉義縣","太保市",207
"嘉義縣","布袋鎮",65
"嘉義縣","新港鄉",68
"嘉義縣","朴子市",154
"嘉義縣","東石鄉",50
"嘉義縣","梅山鄉",23
"嘉義縣","民雄鄉",528
"嘉義縣","水上鄉",204
"嘉義縣","溪口鄉",48
"嘉義縣","番路鄉",25
"嘉義縣","竹崎鄉",99
"嘉義縣","義竹鄉",31
"嘉義縣","阿里山鄉",11
"嘉義縣","鹿草鄉",34
"基隆市","七堵區",147
"基隆市","中山區",108
"基隆市","中正區",199
"基隆市","仁愛區",102
"基隆市","信義區",191
"基隆市","安樂區",305
"基隆市","暖暖區",122
"宜蘭縣","三星鄉",64
"宜蘭縣","五結鄉",145
"宜蘭縣","冬山鄉",278
"宜蘭縣","南澳鄉",36
"宜蘭縣","員山鄉",129
"宜蘭縣","壯圍鄉",73
"宜蘭縣","大同鄉",38
"宜蘭縣","宜蘭市",539
"宜蘭縣","礁溪鄉",106
"宜蘭縣","羅東鎮",291
"宜蘭縣","蘇澳鎮",160
"宜蘭縣","頭城鎮",73
"屏東縣","三地門鄉",55
"屏東縣","九如鄉",118
"屏東縣","佳冬鄉",57
"屏東縣","來義鄉",41
"屏東縣","內埔鄉",476
"屏東縣","南州鄉",50
"屏東縣","屏東市",2613
"屏東縣","崁頂鄉",79
"屏東縣","恆春鎮",319
"屏東縣","新園鄉",186
"屏東縣","新埤鄉",30
"屏東縣","春日鄉",29
"屏東縣","東港鎮",571
"屏東縣","枋寮鄉",106
"屏東縣","枋山鄉",20
"屏東縣","林邊鄉",72
"屏東縣","泰武鄉",40
"屏東縣","滿州鄉",21
"屏東縣","潮州鎮",396
"屏東縣","牡丹鄉",25
"屏東縣","獅子鄉",14
"屏東縣","琉球鄉",60
"屏東縣","瑪家鄉",42
"屏東縣","竹田鄉",303
"屏東縣","萬丹鄉",452
"屏東縣","萬巒鄉",104
"屏東縣","車城鄉",28
"屏東縣","里港鄉",136
"屏東縣","長治鄉",247
"屏東縣","霧台鄉",4
"屏東縣","高樹鄉",74
"屏東縣","鹽埔鄉",111
"屏東縣","麟洛鄉",42
"彰化縣","二林鎮",217
"彰化縣","二水鄉",52
"彰化縣","伸港鄉",214
"彰化縣","北斗鎮",134
"彰化縣","和美鎮",655
"彰化縣","員林市",680
"彰化縣","埔心鄉",173
"彰化縣","埔鹽鄉",122
"彰化縣","埤頭鄉",114
"彰化縣","大城鄉",38
"彰化縣","大村鄉",230
"彰化縣","彰化市",1819
"彰化縣","永靖鄉",132
"彰化縣","溪州鄉",89
"彰化縣","溪湖鎮",344
"彰化縣","田中鎮",236
"彰化縣","田尾鄉",85
"彰化縣","社頭鄉",179
"彰化縣","福興鄉",238
"彰化縣","秀水鄉",204
"彰化縣","竹塘鄉",52
"彰化縣","線西鄉",62
"彰化縣","芬園鄉",133
"彰化縣","花壇鄉",252
"彰化縣","芳苑鄉",116
"彰化縣","鹿港鎮",716
"新北市","三峽區",555
"新北市","三芝區",53
"新北市","三重區",2748
"新北市","中和區",3124
"新北市","五股區",503
"新北市","八里區",168
"新北市","土城區",1479
"新北市","坪林區",9
"新北市","平溪區",4
"新北市","新店區",1659
"新北市","新莊區",2691
"新北市","板橋區",3882
"新北市","林口區",410
"新北市","樹林區",773
"新北市","永和區",1219
"新北市","汐止區",1388
"新北市","泰山區",263
"新北市","淡水區",775
"新北市","深坑區",77
"新北市","烏來區",12
"新北市","瑞芳區",147
"新北市","石碇區",7
"新北市","石門區",17
"新北市","萬里區",51
"新北市","蘆洲區",1298
"新北市","貢寮區",19
"新北市","金山區",78
"新北市","雙溪區",13
"新北市","鶯歌區",304
"新竹市","北區",1394
"新竹市","東區",2631
"新竹市","香山區",511
"新竹縣","五峰鄉",19
"新竹縣","北埔鄉",28
"新竹縣","寶山鄉",37
"新竹縣","尖石鄉",34
"新竹縣","峨眉鄉",7
"新竹縣","新埔鎮",113
"新竹縣","新豐鄉",151
"新竹縣","橫山鄉",35
"新竹縣","湖口鄉",438
"新竹縣","竹北市",1303
"新竹縣","竹東鎮",573
"新竹縣","芎林鄉",70
"新竹縣","關西鎮",102
"桃園市","中壢區",2563
"桃園市","八德區",879
"桃園市","大園區",339
"桃園市","大溪區",357
"桃園市","平鎮區",954
"桃園市","復興區",35
"桃園市","新屋區",130
"桃園市","桃園區",3179
"桃園市","楊梅區",928
"桃園市","蘆竹區",862
"桃園市","觀音區",204
"桃園市","龍潭區",490
"桃園市","龜山區",1028
"澎湖縣","七美鄉",3
"澎湖縣","望安鄉",8
"澎湖縣","湖西鄉",45
