"id","name_id","name","time","city","level","level_web","longitude","latitude","created_at","updated_at"
5989860,1,"東大門國際觀光夜市周邊","2020-05-18 08:40:00","花蓮縣","G","正常","121.61370000","23.97487000",NA,NA
5989861,2,"文賢商圈、花園夜市周邊","2020-05-18 08:40:00","臺南市","G","正常","120.19470000","23.01234000",NA,NA
5989862,3,"內灣老街周邊","2020-05-18 08:40:00","新竹縣","G","正常","121.18240000","24.70735000",NA,NA
5989863,5,"湯圍溝公園大眾浴池周邊","2020-05-18 08:40:00","宜蘭縣","G","正常","121.77120000","24.82736000",NA,NA
5989864,6,"新天堂樂園周邊","2020-05-18 08:40:00","花蓮縣","G","正常","121.59390000","23.93883000",NA,NA
5989865,8,"赤崁樓、永樂市場、水仙宮市場周邊","2020-05-18 08:40:00","臺南市","G","正常","120.19970000","22.99430000",NA,NA
5989866,9,"南庄桂花巷、遊客中心周邊","2020-05-18 08:40:00","苗栗縣","G","正常","120.99960000","24.59912000",NA,NA
5989867,10,"竹圍漁港周邊","2020-05-18 08:40:00","桃園市","G","正常","121.24250000","25.11806000",NA,NA
5989868,13,"北投市場周邊","2020-05-18 08:40:00","臺北市","G","正常","121.50040000","25.13095000",NA,NA
5989869,14,"古坑綠色隧道周邊","2020-05-18 08:40:00","雲林縣","G","正常","120.53880000","23.65937000",NA,NA
5989870,15,"宜蘭火車站周邊","2020-05-18 08:40:00","宜蘭縣","G","正常","121.75590000","24.75521000",NA,NA
5989871,18,"十七公里海岸風景區周邊","2020-05-18 08:40:00","新竹市","G","正常","120.92540000","24.84739000",NA,NA
5989872,20,"華泰名品城 GLORIA OUTLETS周邊","2020-05-18 08:40:00","桃園市","G","正常","121.21260000","25.01428000",NA,NA
5989873,21,"都蘭部落周邊","2020-05-18 08:40:00","臺東縣","G","正常","121.22370000","22.86973000",NA,NA
5989874,22,"墾丁大街周邊","2020-05-18 08:40:00","屏東縣","G","正常","120.80110000","21.94405000",NA,NA
5989875,23,"伊達邵商圈周邊","2020-05-18 08:40:00","南投縣","G","正常","120.93080000","23.84967000",NA,NA
5989876,24,"清境農場周邊","2020-05-18 08:40:00","南投縣","G","正常","121.16180000","24.05728000",NA,NA
5989877,25,"麗寶OUTLET MALL周邊","2020-05-18 08:40:00","臺中市","G","正常","120.69900000","24.32343000",NA,NA
5989878,26,"臺東觀光夜市周邊","2020-05-18 08:40:00","臺東縣","G","正常","121.15540000","22.75241000",NA,NA
5989879,27,"石門水庫周邊","2020-05-18 08:40:00","桃園市","G","正常","121.24190000","24.81561000",NA,NA
5989880,28,"屏東觀光夜市、千禧公園周邊","2020-05-18 08:40:00","屏東縣","G","正常","120.49350000","22.67944000",NA,NA
5989881,29,"新竹市立動物園周邊","2020-05-18 08:40:00","新竹市","G","正常","120.97980000","24.79775000",NA,NA
5989882,30,"奮起湖老街周邊","2020-05-18 08:40:00","嘉義縣","G","正常","120.69600000","23.50625000",NA,NA
5989883,32,"墾丁大街周邊","2020-05-18 08:40:00","屏東縣","G","正常","120.79630000","21.94405000",NA,NA
5989884,34,"永安海濱公園、新屋綠色走廊周邊","2020-05-18 08:40:00","桃園市","G","正常","121.01440000","24.98734000",NA,NA
5989885,36,"烏嘎彥竹林、苗栗泰安露營區周邊","2020-05-18 08:40:00","苗栗縣","G","正常","120.92560000","24.42303000",NA,NA
5989886,38,"城隍廟東市場周邊","2020-05-18 08:40:00","嘉義市","G","正常","120.45620000","23.47850000",NA,NA
5989887,40,"五指山周邊","2020-05-18 08:40:00","新竹縣","G","正常","121.09830000","24.63971000",NA,NA
5989888,41,"國立傳統藝術中心周邊","2020-05-18 08:40:00","宜蘭縣","G","正常","121.82470000","24.68262000",NA,NA
5989889,42,"臺東火車站周邊","2020-05-18 08:40:00","臺東縣","G","正常","121.14560000","22.75242000",NA,NA
5989890,45,"潮州火車站商圈周邊","2020-05-18 08:40:00","屏東縣","G","正常","120.53770000","22.55314000",NA,NA
5989891,46,"池上火車站、池上夜市周邊","2020-05-18 08:40:00","臺東縣","G","正常","121.21930000","23.12260000",NA,NA
5989892,47,"日月潭水社碼頭廣場周邊","2020-05-18 08:40:00","南投縣","G","正常","120.91120000","23.86320000",NA,NA
5989893,49,"東勢林場遊樂區周邊","2020-05-18 08:40:00","臺中市","G","正常","120.87150000","24.28304000",NA,NA
5989894,52,"墾丁南灣周邊","2020-05-18 08:40:00","屏東縣","G","正常","120.75750000","21.96206000",NA,NA
5989895,54,"台南中正海安商圈、公有零售市場保安市場周邊","2020-05-18 08:40:00","臺南市","G","正常","120.19490000","22.98976000",NA,NA
5989896,55,"新店仁愛市場周邊","2020-05-18 08:40:00","新北市","G","正常","121.53940000","24.97283000",NA,NA
5989897,56,"埔心牧場周邊","2020-05-18 08:40:00","桃園市","G","正常","121.18270000","24.92855000",NA,NA
5989898,57,"北港朝天宮周邊","2020-05-18 08:40:00","雲林縣","G","正常","120.30400000","23.56820000",NA,NA
5989899,59,"竹子湖海芋園周邊","2020-05-18 08:40:00","臺北市","G","正常","121.53530000","25.17597000",NA,NA
5989900,63,"台北市立動物園周邊","2020-05-18 08:40:00","臺北市","G","正常","121.58900000","24.99069000",NA,NA
5989901,64,"蘇澳服務區周邊","2020-05-18 08:40:00","宜蘭縣","G","正常","121.81440000","24.61948000",NA,NA
5989902,65,"北埔老街周邊","2020-05-18 08:40:00","新竹縣","G","正常","121.05890000","24.70293000",NA,NA
5989903,68,"淡水老街周邊","2020-05-18 08:40:00","新北市","G","正常","121.44100000","25.17177000",NA,NA
