EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.855,2.26,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.88,2.16,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.905,2.06,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.93,1.96,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.955,1.87,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,22.98,1.79,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.005,1.71,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.03,1.64,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.055,1.57,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.08,1.51,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.105,1.46,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.13,1.41,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.155,1.37,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.18,1.33,0.2,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.205,1.3,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.23,1.28,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.255,1.26,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.28,1.24,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.305,1.23,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.33,1.22,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.355,1.22,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.38,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.405,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.43,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.455,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.48,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.505,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.53,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.555,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.58,1.2,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.605,1.2,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.63,1.2,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.655,1.2,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.68,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.705,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.73,1.21,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.755,1.22,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.78,1.22,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.805,1.23,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.83,1.24,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.855,1.25,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.88,1.26,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.905,1.28,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.93,1.29,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.955,1.31,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,23.98,1.33,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.005,1.36,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.03,1.38,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.055,1.41,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.08,1.44,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.105,1.47,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.13,1.51,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.155,1.55,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.18,1.58,0.1,1
台東長濱外海1.9km地震,2022-03-23T01:46:00,4.7,121.49,23.37,31.5,120.585,24.205,1.63,0.1,1
