"縣市","鄉鎮","Sum_Local.x"
"台中市","東區",1
"台北市","中山區",5
"台北市","中正區",2
"台北市","信義區",2
"台北市","內湖區",1
"台北市","北投區",2
"台北市","士林區",5
"台北市","大同區",1
"台北市","大安區",3
"台北市","萬華區",10
"基隆市","信義區",1
"基隆市","暖暖區",1
"新北市","三峽區",5
"新北市","三重區",7
"新北市","中和區",24
"新北市","五股區",1
"新北市","八里區",2
"新北市","土城區",8
"新北市","新店區",7
"新北市","新莊區",9
"新北市","板橋區",17
"新北市","樹林區",2
"新北市","永和區",4
"新北市","淡水區",1
"新北市","蘆洲區",3
"新北市","金山區",1
"新北市","鶯歌區",1
"新竹市","東區",2
"新竹縣","竹東鎮",3
"桃園市","中壢區",1
"桃園市","大溪區",1
"桃園市","桃園區",2
"桃園市","楊梅區",1
"桃園市","龜山區",4
"苗栗縣","竹南鎮",1
