"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",40
"南投縣","仁愛鄉",102
"南投縣","信義鄉",105
"南投縣","南投市",784
"南投縣","名間鄉",159
"南投縣","國姓鄉",73
"南投縣","埔里鎮",649
"南投縣","水里鄉",65
"南投縣","竹山鎮",307
"南投縣","草屯鎮",973
"南投縣","集集鎮",31
"南投縣","魚池鄉",48
"南投縣","鹿谷鄉",52
"台中市","中區",131
"台中市","北區",1529
"台中市","北屯區",3307
"台中市","南區",1156
"台中市","南屯區",1962
"台中市","后里區",314
"台中市","和平區",43
"台中市","外埔區",303
"台中市","大安區",141
"台中市","大甲區",605
"台中市","大肚區",443
"台中市","大里區",2566
"台中市","大雅區",1203
"台中市","太平區",2020
"台中市","新社區",95
"台中市","東勢區",315
"台中市","東區",734
"台中市","梧棲區",525
"台中市","沙鹿區",965
"台中市","清水區",672
"台中市","潭子區",1214
"台中市","烏日區",831
"台中市","石岡區",61
"台中市","神岡區",583
"台中市","西區",954
"台中市","西屯區",4162
"台中市","豐原區",1816
"台中市","霧峰區",664
"台中市","龍井區",738
"台北市","中山區",1251
"台北市","中正區",641
"台北市","信義區",1257
"台北市","內湖區",1690
"台北市","北投區",1275
"台北市","南港區",655
"台北市","士林區",1270
"台北市","大同區",674
"台北市","大安區",1163
"台北市","文山區",1397
"台北市","松山區",1065
"台北市","萬華區",888
"台南市","七股區",135
"台南市","下營區",158
"台南市","中西區",730
"台南市","仁德區",941
"台南市","佳里區",407
"台南市","六甲區",127
"台南市","北區",1312
"台南市","北門區",33
"台南市","南化區",48
"台南市","南區",1386
"台南市","善化區",490
"台南市","大內區",36
"台南市","學甲區",93
"台南市","安南區",2267
"台南市","安定區",216
"台南市","安平區",581
"台南市","官田區",113
"台南市","將軍區",59
"台南市","山上區",36
"台南市","左鎮區",13
"台南市","後壁區",116
"台南市","新化區",260
"台南市","新市區",409
"台南市","新營區",626
"台南市","東區",2067
"台南市","東山區",58
"台南市","柳營區",186
"台南市","楠西區",54
"台南市","歸仁區",664
"台南市","永康區",3717
"台南市","玉井區",85
"台南市","白河區",184
"台南市","西港區",160
"台南市","關廟區",286
"台南市","鹽水區",178
"台南市","麻豆區",289
"台南市","龍崎區",13
"台東縣","卑南鄉",126
"台東縣","台東市",1310
"台東縣","大武鄉",23
"台東縣","太麻里鄉",57
"台東縣","延平鄉",53
"台東縣","成功鎮",46
"台東縣","東河鄉",33
"台東縣","池上鄉",48
"台東縣","海端鄉",52
"台東縣","綠島鄉",8
"台東縣","蘭嶼鄉",19
"台東縣","達仁鄉",19
"台東縣","金峰鄉",14
"台東縣","長濱鄉",22
"台東縣","關山鎮",19
"台東縣","鹿野鄉",29
"嘉義市","東區",1067
"嘉義市","西區",1406
"嘉義縣","中埔鄉",318
"嘉義縣","六腳鄉",73
"嘉義縣","大埔鄉",13
"嘉義縣","大林鎮",173
"嘉義縣","太保市",287
"嘉義縣","布袋鎮",85
"嘉義縣","新港鄉",126
"嘉義縣","朴子市",257
"嘉義縣","東石鄉",81
"嘉義縣","梅山鄉",48
"嘉義縣","民雄鄉",670
"嘉義縣","水上鄉",324
"嘉義縣","溪口鄉",79
"嘉義縣","番路鄉",36
"嘉義縣","竹崎鄉",152
"嘉義縣","義竹鄉",63
"嘉義縣","阿里山鄉",16
"嘉義縣","鹿草鄉",87
"基隆市","七堵區",271
"基隆市","中山區",216
"基隆市","中正區",325
"基隆市","仁愛區",218
"基隆市","信義區",253
"基隆市","安樂區",530
"基隆市","暖暖區",211
"宜蘭縣","三星鄉",95
"宜蘭縣","五結鄉",221
"宜蘭縣","冬山鄉",377
"宜蘭縣","南澳鄉",40
"宜蘭縣","員山鄉",204
"宜蘭縣","壯圍鄉",113
"宜蘭縣","大同鄉",51
"宜蘭縣","宜蘭市",727
"宜蘭縣","礁溪鄉",196
"宜蘭縣","羅東鎮",496
"宜蘭縣","蘇澳鎮",260
"宜蘭縣","頭城鎮",124
"屏東縣","三地門鄉",54
"屏東縣","九如鄉",168
"屏東縣","佳冬鄉",99
"屏東縣","來義鄉",61
"屏東縣","內埔鄉",514
"屏東縣","南州鄉",66
"屏東縣","屏東市",2766
"屏東縣","崁頂鄉",61
"屏東縣","恆春鎮",286
"屏東縣","新園鄉",226
"屏東縣","新埤鄉",51
"屏東縣","春日鄉",48
"屏東縣","東港鎮",594
"屏東縣","枋寮鄉",148
"屏東縣","枋山鄉",32
"屏東縣","林邊鄉",76
"屏東縣","泰武鄉",25
"屏東縣","滿州鄉",45
"屏東縣","潮州鎮",480
"屏東縣","牡丹鄉",32
"屏東縣","獅子鄉",29
"屏東縣","琉球鄉",78
"屏東縣","瑪家鄉",71
"屏東縣","竹田鄉",347
"屏東縣","萬丹鄉",533
"屏東縣","萬巒鄉",116
"屏東縣","車城鄉",43
"屏東縣","里港鄉",175
"屏東縣","長治鄉",299
"屏東縣","霧台鄉",10
"屏東縣","高樹鄉",104
"屏東縣","鹽埔鄉",219
"屏東縣","麟洛鄉",48
"彰化縣","二林鎮",313
"彰化縣","二水鄉",74
"彰化縣","伸港鄉",295
"彰化縣","北斗鎮",165
"彰化縣","和美鎮",942
"彰化縣","員林市",888
"彰化縣","埔心鄉",280
"彰化縣","埔鹽鄉",240
"彰化縣","埤頭鄉",184
"彰化縣","大城鄉",53
"彰化縣","大村鄉",349
"彰化縣","彰化市",2549
"彰化縣","永靖鄉",200
"彰化縣","溪州鄉",159
"彰化縣","溪湖鎮",492
"彰化縣","田中鎮",281
"彰化縣","田尾鄉",140
"彰化縣","社頭鄉",324
"彰化縣","福興鄉",395
"彰化縣","秀水鄉",322
"彰化縣","竹塘鄉",58
"彰化縣","線西鄉",107
"彰化縣","芬園鄉",200
"彰化縣","花壇鄉",337
"彰化縣","芳苑鄉",212
"彰化縣","鹿港鎮",963
"新北市","三峽區",603
"新北市","三芝區",74
"新北市","三重區",3794
"新北市","中和區",3707
"新北市","五股區",654
"新北市","八里區",231
"新北市","土城區",1851
"新北市","坪林區",25
"新北市","平溪區",15
"新北市","新店區",2056
"新北市","新莊區",3776
"新北市","板橋區",5515
"新北市","林口區",601
"新北市","樹林區",1014
"新北市","永和區",1323
"新北市","汐止區",1975
"新北市","泰山區",424
"新北市","淡水區",1208
"新北市","深坑區",101
"新北市","烏來區",26
"新北市","瑞芳區",203
"新北市","石碇區",18
"新北市","石門區",24
"新北市","萬里區",56
"新北市","蘆洲區",2300
"新北市","貢寮區",34
"新北市","金山區",102
"新北市","雙溪區",14
"新北市","鶯歌區",460
"新竹市","北區",1910
"新竹市","東區",3261
"新竹市","香山區",661
"新竹縣","五峰鄉",16
"新竹縣","北埔鄉",41
"新竹縣","寶山鄉",59
"新竹縣","尖石鄉",51
"新竹縣","峨眉鄉",19
"新竹縣","新埔鎮",229
"新竹縣","新豐鄉",294
"新竹縣","橫山鄉",64
"新竹縣","湖口鄉",786
"新竹縣","竹北市",1664
"新竹縣","竹東鎮",788
"新竹縣","芎林鄉",78
"新竹縣","關西鎮",153
"桃園市","中壢區",3695
"桃園市","八德區",1297
"桃園市","大園區",526
"桃園市","大溪區",514
"桃園市","平鎮區",1554
"桃園市","復興區",79
"桃園市","新屋區",288
"桃園市","桃園區",3821
"桃園市","楊梅區",1040
"桃園市","蘆竹區",1203
