"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",27
"南投縣","仁愛鄉",59
"南投縣","信義鄉",61
"南投縣","南投市",789
"南投縣","名間鄉",122
"南投縣","國姓鄉",43
"南投縣","埔里鎮",231
"南投縣","水里鄉",27
"南投縣","竹山鎮",176
"南投縣","草屯鎮",490
"南投縣","集集鎮",10
"南投縣","魚池鄉",8
"南投縣","鹿谷鄉",22
"台中市","中區",94
"台中市","北區",1336
"台中市","北屯區",2626
"台中市","南區",1327
"台中市","南屯區",1548
"台中市","后里區",301
"台中市","和平區",61
"台中市","外埔區",223
"台中市","大安區",66
"台中市","大甲區",539
"台中市","大肚區",311
"台中市","大里區",2529
"台中市","大雅區",745
"台中市","太平區",2405
"台中市","新社區",94
"台中市","東勢區",256
"台中市","東區",661
"台中市","梧棲區",595
"台中市","沙鹿區",1131
"台中市","清水區",807
"台中市","潭子區",869
"台中市","烏日區",783
"台中市","石岡區",63
"台中市","神岡區",497
"台中市","西區",856
"台中市","西屯區",3060
"台中市","豐原區",1523
"台中市","霧峰區",501
"台中市","龍井區",737
"台北市","中山區",2757
"台北市","中正區",1144
"台北市","信義區",2998
"台北市","內湖區",5399
"台北市","北投區",3953
"台北市","南港區",1809
"台北市","士林區",2985
"台北市","大同區",1103
"台北市","大安區",2884
"台北市","文山區",3032
"台北市","松山區",2263
"台北市","萬華區",3360
"台南市","七股區",47
"台南市","下營區",63
"台南市","中西區",309
"台南市","仁德區",386
"台南市","佳里區",175
"台南市","六甲區",37
"台南市","北區",811
"台南市","北門區",7
"台南市","南化區",13
"台南市","南區",687
"台南市","善化區",353
"台南市","大內區",20
"台南市","學甲區",41
"台南市","安南區",1629
"台南市","安定區",88
"台南市","安平區",339
"台南市","官田區",70
"台南市","將軍區",43
"台南市","山上區",24
"台南市","左鎮區",11
"台南市","後壁區",52
"台南市","新化區",270
"台南市","新市區",404
"台南市","新營區",451
"台南市","東區",1160
"台南市","東山區",31
"台南市","柳營區",87
"台南市","楠西區",10
"台南市","歸仁區",264
"台南市","永康區",2883
"台南市","玉井區",31
"台南市","白河區",43
"台南市","西港區",64
"台南市","關廟區",156
"台南市","鹽水區",87
"台南市","麻豆區",131
"台南市","龍崎區",11
"台東縣","卑南鄉",50
"台東縣","台東市",942
"台東縣","大武鄉",13
"台東縣","太麻里鄉",29
"台東縣","延平鄉",21
"台東縣","成功鎮",44
"台東縣","東河鄉",13
"台東縣","池上鄉",25
"台東縣","海端鄉",23
"台東縣","綠島鄉",11
"台東縣","蘭嶼鄉",21
