EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.03,0.49,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.055,0.5,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.08,0.52,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.105,0.53,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.13,0.53,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.155,0.54,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.06,23.18,0.55,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.03,0.59,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.055,0.6,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.08,0.6,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.105,0.6,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.13,0.61,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.155,0.61,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.18,0.61,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.205,0.62,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.23,0.63,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.255,0.63,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.28,0.64,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.085,23.305,0.66,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.11,23.005,0.68,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.11,23.03,0.69,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.11,23.055,0.69,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.11,23.08,0.69,0,0
台東達仁地震,2022-03-16T08:35:00,4.7,120.83,22.3,39.2,120.11,23.105,0.68,0,0
