EventName,EventDateTime,Magnitude,EQ_WGS84_Lon,EQ_WGS84_Lat,Depth,WGS84_Lon,WGS84_Lat,PGA,PGV,Intensity
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.035,23.055,0.75,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.035,23.08,0.77,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.035,23.105,0.79,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.035,23.13,0.81,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.03,0.76,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.055,0.77,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.08,0.79,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.105,0.8,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.13,0.82,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.155,0.86,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.06,23.18,0.92,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.03,0.79,0,0
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.055,0.8,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.08,0.81,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.105,0.82,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.13,0.84,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.155,0.86,0,1
花蓮豐濱地震,2022-03-23T09:56:00,4.5,121.45,23.45,12,120.085,23.18,0.94,0,1
