"縣市","鄉鎮","Sum_Local.x"
"台中市","東區",6
"台北市","中山區",2
"台北市","中正區",1
"台北市","內湖區",1
"台北市","北投區",1
"台北市","南港區",1
"台北市","士林區",7
"台北市","大同區",3
"台北市","大安區",1
"台北市","文山區",5
"台北市","松山區",3
"台北市","萬華區",7
"基隆市","安樂區",1
"彰化縣","員林市",1
"新北市","三重區",6
"新北市","中和區",17
"新北市","五股區",1
"新北市","土城區",4
"新北市","新店區",3
"新北市","新莊區",2
"新北市","板橋區",13
"新北市","樹林區",1
"新北市","汐止區",1
"新北市","蘆洲區",2
"新北市","金山區",1
"新竹縣","湖口鄉",1
"新竹縣","竹東鎮",3
"桃園市","中壢區",3
"桃園市","八德區",1
"桃園市","大園區",1
"桃園市","大溪區",2
"桃園市","桃園區",3
"桃園市","龍潭區",6
"苗栗縣","竹南鎮",2
"苗栗縣","頭份市",1
