"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",66
"南投縣","仁愛鄉",222
"南投縣","信義鄉",126
"南投縣","南投市",1504
"南投縣","名間鄉",263
"南投縣","國姓鄉",71
"南投縣","埔里鎮",708
"南投縣","水里鄉",65
"南投縣","竹山鎮",515
"南投縣","草屯鎮",774
"南投縣","集集鎮",43
"南投縣","魚池鄉",39
"南投縣","鹿谷鄉",81
"台中市","中區",315
"台中市","北區",3202
"台中市","北屯區",5419
"台中市","南區",1865
"台中市","南屯區",2756
"台中市","后里區",444
"台中市","和平區",76
"台中市","外埔區",200
"台中市","大安區",103
"台中市","大甲區",838
"台中市","大肚區",592
"台中市","大里區",3616
"台中市","大雅區",1352
"台中市","太平區",3706
"台中市","新社區",97
"台中市","東勢區",324
"台中市","東區",1156
"台中市","梧棲區",1322
"台中市","沙鹿區",2361
"台中市","清水區",1238
"台中市","潭子區",1434
"台中市","烏日區",1171
"台中市","石岡區",47
"台中市","神岡區",742
"台中市","西區",1625
"台中市","西屯區",6031
"台中市","豐原區",2121
"台中市","霧峰區",782
"台中市","龍井區",1496
"台北市","中山區",9831
"台北市","中正區",4074
"台北市","信義區",8496
"台北市","內湖區",11025
"台北市","北投區",11070
"台北市","南港區",4435
"台北市","士林區",10307
"台北市","大同區",4717
"台北市","大安區",9852
"台北市","文山區",10540
"台北市","松山區",6690
"台北市","萬華區",10989
"台南市","七股區",115
"台南市","下營區",134
"台南市","中西區",783
"台南市","仁德區",1355
"台南市","佳里區",518
"台南市","六甲區",147
"台南市","北區",1889
"台南市","北門區",39
"台南市","南化區",26
"台南市","南區",1694
"台南市","善化區",657
"台南市","大內區",45
"台南市","學甲區",139
"台南市","安南區",2966
"台南市","安定區",299
"台南市","安平區",797
"台南市","官田區",140
"台南市","將軍區",89
"台南市","山上區",74
"台南市","左鎮區",39
"台南市","後壁區",93
"台南市","新化區",835
"台南市","新市區",729
"台南市","新營區",702
"台南市","東區",2693
"台南市","東山區",74
"台南市","柳營區",219
"台南市","楠西區",23
"台南市","歸仁區",909
"台南市","永康區",6544
"台南市","玉井區",75
"台南市","白河區",105
"台南市","西港區",176
"台南市","關廟區",444
"台南市","鹽水區",137
"台南市","麻豆區",374
"台南市","龍崎區",12
"台東縣","卑南鄉",144
"台東縣","台東市",1566
"台東縣","大武鄉",36
"台東縣","太麻里鄉",88
"台東縣","延平鄉",38
"台東縣","成功鎮",105
"台東縣","東河鄉",64
"台東縣","池上鄉",34
"台東縣","海端鄉",42
"台東縣","綠島鄉",21
"台東縣","蘭嶼鄉",65
"台東縣","達仁鄉",17
"台東縣","金峰鄉",30
"台東縣","長濱鄉",53
"台東縣","關山鎮",61
"台東縣","鹿野鄉",38
"嘉義市","東區",864
"嘉義市","西區",1083
"嘉義縣","中埔鄉",273
"嘉義縣","六腳鄉",92
"嘉義縣","大埔鄉",10
"嘉義縣","大林鎮",224
"嘉義縣","太保市",263
"嘉義縣","布袋鎮",79
"嘉義縣","新港鄉",129
"嘉義縣","朴子市",186
"嘉義縣","東石鄉",34
"嘉義縣","梅山鄉",77
"嘉義縣","民雄鄉",605
"嘉義縣","水上鄉",418
"嘉義縣","溪口鄉",41
"嘉義縣","番路鄉",29
"嘉義縣","竹崎鄉",126
"嘉義縣","義竹鄉",41
"嘉義縣","阿里山鄉",25
"嘉義縣","鹿草鄉",118
"基隆市","七堵區",1524
"基隆市","中山區",1287
"基隆市","中正區",2177
"基隆市","仁愛區",1140
"基隆市","信義區",1794
"基隆市","安樂區",3274
"基隆市","暖暖區",918
"宜蘭縣","三星鄉",341
"宜蘭縣","五結鄉",739
"宜蘭縣","冬山鄉",1086
"宜蘭縣","南澳鄉",133
"宜蘭縣","員山鄉",603
"宜蘭縣","壯圍鄉",330
"宜蘭縣","大同鄉",185
"宜蘭縣","宜蘭市",2370
"宜蘭縣","礁溪鄉",888
"宜蘭縣","羅東鎮",1820
"宜蘭縣","蘇澳鎮",1138
"宜蘭縣","頭城鎮",355
"屏東縣","三地門鄉",85
"屏東縣","九如鄉",147
"屏東縣","佳冬鄉",92
"屏東縣","來義鄉",103
"屏東縣","內埔鄉",632
"屏東縣","南州鄉",51
"屏東縣","屏東市",3499
"屏東縣","崁頂鄉",64
"屏東縣","恆春鎮",283
"屏東縣","新園鄉",412
"屏東縣","新埤鄉",65
"屏東縣","春日鄉",39
"屏東縣","東港鎮",612
"屏東縣","枋寮鄉",169
"屏東縣","枋山鄉",14
"屏東縣","林邊鄉",68
"屏東縣","泰武鄉",67
"屏東縣","滿州鄉",49
"屏東縣","潮州鎮",620
"屏東縣","牡丹鄉",39
"屏東縣","獅子鄉",30
"屏東縣","琉球鄉",25
"屏東縣","瑪家鄉",84
"屏東縣","竹田鄉",84
"屏東縣","萬丹鄉",492
"屏東縣","萬巒鄉",125
"屏東縣","車城鄉",39
"屏東縣","里港鄉",196
